발생월,발생일,사고유형대분류,사고유형중분류,사고유형,사고건수,사망자수,중상자수,경상자수,부상신고자수
11,12,차대차,정면충돌,정면충돌,27,2,9,32,3
11,12,차대차,측면충돌,측면충돌,234,2,56,280,20
11,12,차대차,후진중충돌,후진중충돌,8,0,0,8,0
11,12,차대차,추돌,추돌,104,0,19,144,11
11,12,차대차,기타,기타,143,2,28,161,9
11,12,차량단독,전도,전도,2,0,0,1,1
11,12,차량단독,공작물충돌,공작물충돌,5,0,4,1,1
11,12,차량단독,도로이탈,도로이탈 추락,1,0,0,1,0
11,12,차량단독,기타,기타,16,0,6,8,2
11,13,차대사람,횡단중,횡단중,24,0,14,15,0
11,13,차대사람,차도통행중,차도통행중,12,2,4,6,1
11,13,차대사람,길가장자리구역통행중,길가장자리구역통행중,11,0,3,7,2
11,13,차대사람,보도통행중,보도통행중,8,0,3,4,1
11,13,차대사람,기타,기타,52,1,16,31,7
11,13,차대차,정면충돌,정면충돌,20,0,11,25,0
11,13,차대차,측면충돌,측면충돌,229,1,71,288,20
11,13,차대차,후진중충돌,후진중충돌,10,0,0,14,0
11,13,차대차,추돌,추돌,89,1,19,156,8
11,13,차대차,기타,기타,150,0,35,169,14
11,13,차량단독,전도,전도,2,0,0,2,0
11,13,차량단독,공작물충돌,공작물충돌,10,2,6,4,1
11,13,차량단독,기타,기타,10,0,3,7,0
11,14,차대사람,횡단중,횡단중,25,1,12,14,0
11,14,차대사람,차도통행중,차도통행중,8,1,3,2,2
11,14,차대사람,길가장자리구역통행중,길가장자리구역통행중,8,0,1,7,0
11,14,차대사람,보도통행중,보도통행중,7,0,0,7,0
11,14,차대사람,기타,기타,38,0,14,21,5
11,14,차대차,정면충돌,정면충돌,12,0,5,17,2
11,14,차대차,측면충돌,측면충돌,170,2,43,222,17
11,14,차대차,후진중충돌,후진중충돌,6,0,1,5,0
11,14,차대차,추돌,추돌,72,0,13,123,7
11,14,차대차,기타,기타,97,0,19,122,9
11,14,차량단독,전도,전도,2,0,1,0,1
11,14,차량단독,전복,전복,1,0,1,0,0
11,14,차량단독,공작물충돌,공작물충돌,11,2,5,3,2
11,14,차량단독,기타,기타,9,0,2,6,2
11,15,차대사람,횡단중,횡단중,31,0,22,10,1
11,15,차대사람,차도통행중,차도통행중,10,0,7,4,0
11,15,차대사람,길가장자리구역통행중,길가장자리구역통행중,7,0,0,7,1
11,15,차대사람,보도통행중,보도통행중,8,0,2,5,1
11,15,차대사람,기타,기타,57,2,22,35,3
11,15,차대차,정면충돌,정면충돌,23,1,9,22,3
11,15,차대차,측면충돌,측면충돌,204,0,58,228,12
11,15,차대차,후진중충돌,후진중충돌,16,0,4,17,1
11,15,차대차,추돌,추돌,104,3,33,138,10
11,15,차대차,기타,기타,134,0,31,149,10
11,15,차량단독,전도,전도,5,0,2,2,1
11,15,차량단독,전복,전복,1,0,1,3,0
11,15,차량단독,공작물충돌,공작물충돌,7,2,4,1,1
11,15,차량단독,기타,기타,15,1,3,10,3
11,16,차대사람,횡단중,횡단중,39,0,17,23,0
11,16,차대사람,차도통행중,차도통행중,11,1,3,9,0
11,16,차대사람,길가장자리구역통행중,길가장자리구역통행중,1,0,0,1,0
11,16,차대사람,보도통행중,보도통행중,7,0,3,4,0
11,16,차대사람,기타,기타,41,2,16,22,2
11,16,차대차,정면충돌,정면충돌,18,0,8,16,0
11,16,차대차,측면충돌,측면충돌,213,3,47,262,10
11,16,차대차,후진중충돌,후진중충돌,9,0,0,11,0
11,16,차대차,추돌,추돌,96,1,23,135,4
11,16,차대차,기타,기타,166,0,35,184,8
11,16,차량단독,전복,전복,1,0,0,1,0
11,16,차량단독,공작물충돌,공작물충돌,8,0,6,3,0
11,16,차량단독,도로이탈,도로이탈 추락,2,1,1,1,0
11,16,차량단독,도로이탈,도로이탈 기타,1,0,1,0,0
11,16,차량단독,기타,기타,7,0,2,5,0
11,17,차대사람,횡단중,횡단중,51,3,27,23,5
11,17,차대사람,차도통행중,차도통행중,8,2,3,2,1
11,17,차대사람,길가장자리구역통행중,길가장자리구역통행중,9,0,5,4,0
11,17,차대사람,보도통행중,보도통행중,6,0,4,2,0
11,17,차대사람,기타,기타,39,0,11,27,5
11,17,차대차,정면충돌,정면충돌,22,0,7,19,5
11,17,차대차,측면충돌,측면충돌,241,1,71,259,28
11,17,차대차,후진중충돌,후진중충돌,12,0,0,16,0
11,17,차대차,추돌,추돌,103,0,30,143,21
11,17,차대차,기타,기타,157,1,39,180,16
11,17,차량단독,전도,전도,1,0,0,0,1
11,17,차량단독,전복,전복,1,0,5,2,0
11,17,차량단독,공작물충돌,공작물충돌,7,1,14,5,0
11,17,차량단독,도로이탈,도로이탈 추락,1,0,0,1,0
11,17,차량단독,기타,기타,16,0,6,11,2
11,18,차대사람,횡단중,횡단중,40,0,19,19,4
11,18,차대사람,차도통행중,차도통행중,9,0,6,3,1
11,18,차대사람,길가장자리구역통행중,길가장자리구역통행중,9,1,4,7,1
11,18,차대사람,보도통행중,보도통행중,9,0,5,7,0
11,18,차대사람,기타,기타,42,3,12,23,5
11,18,차대차,정면충돌,정면충돌,23,1,8,21,1
11,18,차대차,측면충돌,측면충돌,217,1,60,250,18
11,18,차대차,후진중충돌,후진중충돌,11,1,0,13,0
11,18,차대차,추돌,추돌,81,1,21,107,16
11,18,차대차,기타,기타,137,0,42,136,13
11,18,차량단독,전도,전도,2,0,2,0,0
11,18,차량단독,공작물충돌,공작물충돌,13,1,4,8,1
11,18,차량단독,기타,기타,12,1,2,8,2
11,19,차대사람,횡단중,횡단중,49,2,24,24,4
11,19,차대사람,차도통행중,차도통행중,14,0,6,8,1
11,19,차대사람,길가장자리구역통행중,길가장자리구역통행중,9,1,3,5,0
11,19,차대사람,보도통행중,보도통행중,7,0,2,5,1
11,19,차대사람,기타,기타,57,0,21,33,3
11,19,차대차,정면충돌,정면충돌,28,2,17,31,3
11,19,차대차,측면충돌,측면충돌,224,1,43,252,26
11,19,차대차,후진중충돌,후진중충돌,12,0,0,14,0
11,19,차대차,추돌,추돌,113,4,23,157,11
11,19,차대차,기타,기타,143,1,24,145,6
11,19,차량단독,전도,전도,1,0,0,1,0
11,19,차량단독,공작물충돌,공작물충돌,4,0,2,1,1
11,19,차량단독,기타,기타,11,1,2,8,2
11,20,차대사람,횡단중,횡단중,32,0,17,15,2
11,20,차대사람,차도통행중,차도통행중,13,0,3,8,2
11,20,차대사람,길가장자리구역통행중,길가장자리구역통행중,6,0,2,3,1
11,20,차대사람,보도통행중,보도통행중,3,0,1,2,0
11,20,차대사람,기타,기타,47,5,15,25,2
11,20,차대차,정면충돌,정면충돌,15,0,11,24,0
11,20,차대차,측면충돌,측면충돌,174,2,40,219,17
11,20,차대차,후진중충돌,후진중충돌,15,0,2,16,0
11,20,차대차,추돌,추돌,103,0,25,135,11
11,20,차대차,기타,기타,132,1,23,174,8
11,20,차량단독,전도,전도,5,0,3,2,1
11,20,차량단독,공작물충돌,공작물충돌,5,0,2,2,1
11,20,차량단독,도로이탈,도로이탈 추락,1,0,1,0,0
11,20,차량단독,기타,기타,12,1,5,7,0
11,21,차대사람,횡단중,횡단중,32,1,12,23,0
11,21,차대사람,차도통행중,차도통행중,13,0,6,7,0
11,21,차대사람,길가장자리구역통행중,길가장자리구역통행중,3,0,1,2,0
11,21,차대사람,보도통행중,보도통행중,5,0,3,1,1
11,21,차대사람,기타,기타,35,0,11,22,8
11,21,차대차,정면충돌,정면충돌,19,0,18,27,3
11,21,차대차,측면충돌,측면충돌,167,1,46,210,17
11,21,차대차,후진중충돌,후진중충돌,6,0,0,6,0
11,21,차대차,추돌,추돌,81,0,24,125,5
11,21,차대차,기타,기타,96,0,16,133,5
11,21,차량단독,전도,전도,3,0,0,2,1
11,21,차량단독,공작물충돌,공작물충돌,12,1,5,8,1
11,21,차량단독,도로이탈,도로이탈 기타,2,0,1,1,0
11,21,차량단독,기타,기타,10,1,2,6,3
11,22,차대사람,횡단중,횡단중,40,1,23,17,1
11,22,차대사람,차도통행중,차도통행중,8,1,4,3,1
11,22,차대사람,길가장자리구역통행중,길가장자리구역통행중,3,0,2,1,0
11,22,차대사람,보도통행중,보도통행중,12,0,6,6,1
11,22,차대사람,기타,기타,49,2,18,25,4
11,22,차대차,정면충돌,정면충돌,30,1,11,28,3
11,22,차대차,측면충돌,측면충돌,211,1,34,255,21
11,22,차대차,후진중충돌,후진중충돌,8,0,0,9,2
11,22,차대차,추돌,추돌,84,1,16,118,8
11,22,차대차,기타,기타,121,0,29,137,8
11,22,차량단독,전도,전도,2,0,0,0,2
11,22,차량단독,전복,전복,1,0,0,1,0
11,22,차량단독,공작물충돌,공작물충돌,9,1,6,4,0
11,22,차량단독,도로이탈,도로이탈 기타,2,1,1,0,0
11,22,차량단독,기타,기타,11,0,6,6,1
11,23,차대사람,횡단중,횡단중,63,2,34,28,3
11,23,차대사람,차도통행중,차도통행중,12,0,8,4,0
11,23,차대사람,길가장자리구역통행중,길가장자리구역통행중,3,0,2,1,0
11,23,차대사람,보도통행중,보도통행중,10,0,2,8,0
11,23,차대사람,기타,기타,43,0,18,23,4
11,23,차대차,정면충돌,정면충돌,26,2,8,27,0
11,23,차대차,측면충돌,측면충돌,200,0,37,239,17
11,23,차대차,후진중충돌,후진중충돌,8,0,0,11,0
11,23,차대차,추돌,추돌,84,2,19,94,8
11,23,차대차,기타,기타,114,0,39,109,8
11,23,차량단독,전도,전도,4,0,1,3,0
11,23,차량단독,공작물충돌,공작물충돌,5,0,7,31,0
11,23,차량단독,도로이탈,도로이탈 기타,1,0,1,0,0
11,23,차량단독,기타,기타,7,0,0,5,2
11,24,차대사람,횡단중,횡단중,45,2,22,21,1
11,24,차대사람,차도통행중,차도통행중,14,0,7,7,2
11,24,차대사람,길가장자리구역통행중,길가장자리구역통행중,3,0,2,1,0
11,24,차대사람,보도통행중,보도통행중,3,0,1,4,0
11,24,차대사람,기타,기타,47,3,19,29,3
11,24,차대차,정면충돌,정면충돌,25,2,17,24,3
11,24,차대차,측면충돌,측면충돌,192,0,41,201,15
11,24,차대차,후진중충돌,후진중충돌,8,0,1,8,0
11,24,차대차,추돌,추돌,90,1,19,114,7
11,24,차대차,기타,기타,114,0,22,115,7
11,24,차량단독,전도,전도,4,0,2,2,1
11,24,차량단독,공작물충돌,공작물충돌,3,0,1,2,0
11,24,차량단독,도로이탈,도로이탈 추락,1,0,1,1,0
11,24,차량단독,도로이탈,도로이탈 기타,1,0,1,0,0
11,24,차량단독,기타,기타,9,0,2,6,1
11,25,차대사람,횡단중,횡단중,64,3,25,39,0
11,25,차대사람,차도통행중,차도통행중,17,2,5,10,0
11,25,차대사람,길가장자리구역통행중,길가장자리구역통행중,6,0,2,4,0
11,25,차대사람,보도통행중,보도통행중,4,0,2,2,0
11,25,차대사람,기타,기타,42,3,15,22,3
11,25,차대차,정면충돌,정면충돌,27,2,9,24,0
11,25,차대차,측면충돌,측면충돌,231,1,51,246,18
11,25,차대차,후진중충돌,후진중충돌,4,0,1,5,1
11,25,차대차,추돌,추돌,99,2,19,127,6
11,25,차대차,기타,기타,126,2,20,153,8
11,25,차량단독,전도,전도,2,0,1,1,0
11,25,차량단독,전복,전복,1,0,1,0,0
11,25,차량단독,공작물충돌,공작물충돌,11,4,5,4,2
11,25,차량단독,도로이탈,도로이탈 기타,2,0,0,2,0
11,25,차량단독,기타,기타,14,0,5,8,1
11,26,차대사람,횡단중,횡단중,50,3,20,28,3
11,26,차대사람,차도통행중,차도통행중,9,0,1,10,0
11,26,차대사람,길가장자리구역통행중,길가장자리구역통행중,9,0,2,6,1
11,26,차대사람,보도통행중,보도통행중,8,0,1,7,0
11,26,차대사람,기타,기타,53,2,15,34,5
11,26,차대차,정면충돌,정면충돌,29,0,13,29,1
11,26,차대차,측면충돌,측면충돌,265,0,61,310,19
11,26,차대차,후진중충돌,후진중충돌,10,0,0,12,1
11,26,차대차,추돌,추돌,111,1,27,152,22
11,26,차대차,기타,기타,154,2,30,170,18
11,26,차량단독,전복,전복,1,0,0,0,1
11,26,차량단독,공작물충돌,공작물충돌,6,0,3,3,1
11,26,차량단독,도로이탈,도로이탈 추락,2,0,3,0,0
11,26,차량단독,기타,기타,9,0,4,5,1
11,27,차대사람,횡단중,횡단중,30,1,15,14,2
11,27,차대사람,차도통행중,차도통행중,10,0,6,4,0
11,27,차대사람,길가장자리구역통행중,길가장자리구역통행중,1,0,1,0,0
11,27,차대사람,보도통행중,보도통행중,9,0,5,2,2
11,27,차대사람,기타,기타,44,0,10,31,5
11,27,차대차,정면충돌,정면충돌,26,1,7,32,1
11,27,차대차,측면충돌,측면충돌,201,1,52,268,15
11,27,차대차,후진중충돌,후진중충돌,7,0,0,7,0
11,27,차대차,추돌,추돌,95,1,18,159,9
11,27,차대차,기타,기타,134,1,27,146,9
11,27,차량단독,전도,전도,1,0,1,0,0
11,27,차량단독,공작물충돌,공작물충돌,6,1,3,2,1
11,27,차량단독,도로이탈,도로이탈 추락,1,1,2,0,0
11,27,차량단독,기타,기타,6,1,1,3,1
11,28,차대사람,횡단중,횡단중,22,0,12,11,2
11,28,차대사람,차도통행중,차도통행중,10,2,1,7,0
11,28,차대사람,길가장자리구역통행중,길가장자리구역통행중,7,0,1,6,1
11,28,차대사람,보도통행중,보도통행중,6,0,1,4,2
11,28,차대사람,기타,기타,38,0,15,22,3
11,28,차대차,정면충돌,정면충돌,29,1,21,44,1
11,28,차대차,측면충돌,측면충돌,148,1,45,179,6
11,28,차대차,후진중충돌,후진중충돌,6,0,0,10,0
11,28,차대차,추돌,추돌,84,0,19,135,8
11,28,차대차,기타,기타,97,1,17,132,7
11,28,차량단독,전도,전도,4,0,1,3,0
11,28,차량단독,공작물충돌,공작물충돌,6,1,1,1,3
11,28,차량단독,도로이탈,도로이탈 추락,2,0,1,1,0
11,28,차량단독,기타,기타,7,0,4,3,0
11,29,차대사람,횡단중,횡단중,52,3,24,23,4
11,29,차대사람,차도통행중,차도통행중,11,0,6,4,1
11,29,차대사람,길가장자리구역통행중,길가장자리구역통행중,9,0,1,6,2
11,29,차대사람,보도통행중,보도통행중,13,0,4,8,1
11,29,차대사람,기타,기타,53,2,18,35,3
11,29,차대차,정면충돌,정면충돌,26,0,18,21,3
11,29,차대차,측면충돌,측면충돌,209,0,52,240,17
11,29,차대차,후진중충돌,후진중충돌,7,0,0,8,0
11,29,차대차,추돌,추돌,95,1,25,111,11
11,29,차대차,기타,기타,117,1,28,126,14
11,29,차량단독,전도,전도,3,0,1,2,0
11,29,차량단독,공작물충돌,공작물충돌,3,0,0,2,1
11,29,차량단독,도로이탈,도로이탈 추락,4,1,2,1,0
11,29,차량단독,기타,기타,15,0,3,10,2
11,30,차대사람,횡단중,횡단중,69,1,37,34,1
11,30,차대사람,차도통행중,차도통행중,15,0,9,4,2
11,30,차대사람,길가장자리구역통행중,길가장자리구역통행중,6,0,4,2,0
11,30,차대사람,보도통행중,보도통행중,6,0,1,6,0
11,30,차대사람,기타,기타,43,0,10,29,4
11,30,차대차,정면충돌,정면충돌,22,1,4,23,0
11,30,차대차,측면충돌,측면충돌,220,4,38,258,24
11,30,차대차,후진중충돌,후진중충돌,7,0,0,10,0
11,30,차대차,추돌,추돌,102,0,17,148,4
11,30,차대차,기타,기타,124,3,16,136,9
11,30,차량단독,전도,전도,4,0,3,1,1
11,30,차량단독,공작물충돌,공작물충돌,8,0,5,2,2
11,30,차량단독,기타,기타,14,0,2,13,3
12,1,차대사람,횡단중,횡단중,45,1,21,27,1
12,1,차대사람,차도통행중,차도통행중,13,1,4,8,1
12,1,차대사람,길가장자리구역통행중,길가장자리구역통행중,9,0,2,6,1
12,1,차대사람,보도통행중,보도통행중,8,0,5,3,0
12,1,차대사람,기타,기타,32,0,9,21,3
12,1,차대차,정면충돌,정면충돌,28,0,11,37,2
12,1,차대차,측면충돌,측면충돌,195,3,43,224,20
12,1,차대차,후진중충돌,후진중충돌,13,0,0,16,1
12,1,차대차,추돌,추돌,103,0,21,143,16
12,1,차대차,기타,기타,140,0,29,150,17
12,1,차량단독,전도,전도,1,0,0,0,1
12,1,차량단독,공작물충돌,공작물충돌,8,0,2,4,2
12,1,차량단독,도로이탈,도로이탈 추락,1,0,0,1,0
12,1,차량단독,기타,기타,12,1,3,5,4
12,2,차대사람,횡단중,횡단중,41,1,16,23,1
12,2,차대사람,차도통행중,차도통행중,15,1,9,5,0
12,2,차대사람,길가장자리구역통행중,길가장자리구역통행중,7,0,3,4,0
12,2,차대사람,보도통행중,보도통행중,10,1,5,4,1
12,2,차대사람,기타,기타,53,1,17,33,4
12,2,차대차,정면충돌,정면충돌,26,0,8,32,0
12,2,차대차,측면충돌,측면충돌,209,1,42,237,17
12,2,차대차,후진중충돌,후진중충돌,6,0,0,11,0
12,2,차대차,추돌,추돌,96,0,28,131,6
12,2,차대차,기타,기타,126,2,37,127,10
12,2,차량단독,전도,전도,4,0,1,3,0
12,2,차량단독,공작물충돌,공작물충돌,6,1,6,2,0
12,2,차량단독,도로이탈,도로이탈 기타,1,0,0,1,0
12,2,차량단독,기타,기타,10,1,6,4,1
12,3,차대사람,횡단중,횡단중,47,2,21,27,0
12,3,차대사람,차도통행중,차도통행중,11,1,4,4,2
12,3,차대사람,길가장자리구역통행중,길가장자리구역통행중,6,0,3,3,0
12,3,차대사람,보도통행중,보도통행중,7,0,3,4,0
12,3,차대사람,기타,기타,52,0,18,33,4
12,3,차대차,정면충돌,정면충돌,26,1,13,23,3
12,3,차대차,측면충돌,측면충돌,241,1,49,309,10
12,3,차대차,후진중충돌,후진중충돌,16,0,6,17,0
12,3,차대차,추돌,추돌,141,1,30,217,14
12,3,차대차,기타,기타,135,2,29,143,23
12,3,차량단독,전도,전도,2,0,1,0,1
12,3,차량단독,전복,전복,1,0,1,0,0
12,3,차량단독,공작물충돌,공작물충돌,16,5,6,7,3
12,3,차량단독,기타,기타,15,1,3,11,1
12,4,차대사람,횡단중,횡단중,35,1,15,23,2
12,4,차대사람,차도통행중,차도통행중,10,0,7,3,0
12,4,차대사람,길가장자리구역통행중,길가장자리구역통행중,2,0,1,1,0
12,4,차대사람,보도통행중,보도통행중,4,0,0,5,0
12,4,차대사람,기타,기타,44,0,19,24,5
12,4,차대차,정면충돌,정면충돌,17,1,4,22,0
12,4,차대차,측면충돌,측면충돌,204,0,38,290,22
12,4,차대차,후진중충돌,후진중충돌,8,0,0,15,0
12,4,차대차,추돌,추돌,83,0,14,119,3
12,4,차대차,기타,기타,121,0,22,133,10
12,4,차량단독,전도,전도,2,0,0,2,0
12,4,차량단독,공작물충돌,공작물충돌,10,0,3,6,6
12,4,차량단독,주/정차차량 충돌,주/정차차량 충돌,1,0,1,0,0
12,4,차량단독,도로이탈,도로이탈 추락,1,0,1,1,0
12,4,차량단독,도로이탈,도로이탈 기타,1,0,0,4,0
12,4,차량단독,기타,기타,5,0,1,9,0
12,5,차대사람,횡단중,횡단중,25,1,13,12,1
12,5,차대사람,차도통행중,차도통행중,3,0,1,1,1
12,5,차대사람,길가장자리구역통행중,길가장자리구역통행중,4,0,2,2,0
12,5,차대사람,보도통행중,보도통행중,7,0,2,5,0
12,5,차대사람,기타,기타,36,2,10,21,5
12,5,차대차,정면충돌,정면충돌,17,0,6,25,2
